city_no,city,country_no,country
6942,Wausau,212,United States of America
6943,Albany,212,United States of America
6944,Ithaca,212,United States of America
6945,Harrisburg,212,United States of America
6946,Bangor,212,United States of America
6947,Portland,212,United States of America
6948,Saginaw,212,United States of America
6949,Ketchikan,212,United States of America
6950,Unalaska,212,United States of America
6951,Togiak,212,United States of America
6952,Red Devil,212,United States of America
6953,Hooper Bay,212,United States of America
6954,Wainwright,212,United States of America
6955,Galena,212,United States of America
6956,Kaktovik,212,United States of America
6957,Skagway,212,United States of America
6958,Cordova,212,United States of America
6959,Kenai,212,United States of America
6960,Fort Yukon,212,United States of America
6961,Santa Cruz,212,United States of America
6962,San Bernardino,212,United States of America
6963,Bridgeport,212,United States of America
6964,Rochester,212,United States of America
6965,International Falls,212,United States of America
6966,St. Paul,212,United States of America
6967,Billings,212,United States of America
6968,Great Falls,212,United States of America
6969,Missoula,212,United States of America
6970,Minot,212,United States of America
6971,Fargo,212,United States of America
6972,Hilo,212,United States of America
6973,Olympia,212,United States of America
6974,Spokane,212,United States of America
6975,Vancouver,212,United States of America
6976,Flagstaff,212,United States of America
6977,Tucson,212,United States of America
6978,Santa Barbara,212,United States of America
6979,Fresno,212,United States of America
6980,Eureka,212,United States of America
6981,Colorado Springs,212,United States of America
6982,Reno,212,United States of America
6983,Elko,212,United States of America
6984,Albuquerque,212,United States of America
6985,Salem,212,United States of America
6986,Casper,212,United States of America
6987,Topeka,212,United States of America
6988,Kansas City,212,United States of America
6989,Tulsa,212,United States of America
6990,Sioux Falls,212,United States of America
6991,Shreveport,212,United States of America
6992,Baton Rouge,212,United States of America
6993,Ft. Worth,212,United States of America
6994,Corpus Christi,212,United States of America
6995,Austin,212,United States of America
6996,Amarillo,212,United States of America
6997,El Paso,212,United States of America
6998,Laredo,212,United States of America
6999,Burlington,212,United States of America
7000,Montgomery,212,United States of America
7001,Tallahassee,212,United States of America
7002,Orlando,212,United States of America
7003,Jacksonville,212,United States of America
7004,Savannah,212,United States of America
7005,Columbia,212,United States of America
7006,Indianapolis,212,United States of America
7007,Wilmington,212,United States of America
7008,Knoxville,212,United States of America
7009,Richmond,212,United States of America
7010,Charleston,212,United States of America
7011,Baltimore,212,United States of America
7012,Syracuse,212,United States of America
7013,Augusta,212,United States of America
7014,Sault Ste. Marie,212,United States of America
7015,Sitka,212,United States of America
7016,Helena,212,United States of America
7017,Bismarck,212,United States of America
7018,Boise,212,United States of America
7019,San Jose,212,United States of America
7020,Sacramento,212,United States of America
7021,Las Vegas,212,United States of America
7022,Santa Fe,212,United States of America
7023,Portland,212,United States of America
7024,Salt Lake City,212,United States of America
7025,Cheyenne,212,United States of America
7026,Des Moines,212,United States of America
7027,Omaha,212,United States of America
7028,Oklahoma City,212,United States of America
7029,Pierre,212,United States of America
7030,San Antonio,212,United States of America
7031,Jackson,212,United States of America
7032,Raleigh,212,United States of America
7033,Cleveland,212,United States of America
7034,Cincinnati,212,United States of America
7035,Nashville,212,United States of America
7036,Memphis,212,United States of America
7037,Norfolk,212,United States of America
7038,Milwaukee,212,United States of America
7039,Buffalo,212,United States of America
7040,Pittsburgh,212,United States of America
7041,Kodiak,212,United States of America
7042,Cold Bay,212,United States of America
7043,Bethel,212,United States of America
7044,Point Hope,212,United States of America
7045,Barrow,212,United States of America
7046,Nome,212,United States of America
7047,Valdez,212,United States of America
7048,Juneau,212,United States of America
7049,Fairbanks,212,United States of America
7050,Prudhoe Bay,212,United States of America
7051,Minneapolis,212,United States of America
7052,Honolulu,212,United States of America
7053,Seattle,212,United States of America
7054,Phoenix,212,United States of America
7055,San Diego,212,United States of America
7056,St. Louis,212,United States of America
7057,New Orleans,212,United States of America
7058,Dallas,212,United States of America
7059,Boston,212,United States of America
7060,Tampa,212,United States of America
7061,Philadelphia,212,United States of America
7062,Detroit,212,United States of America
7063,Anchorage,212,United States of America
7064,San Francisco,212,United States of America
7065,Denver,212,United States of America
7066,Houston,212,United States of America
7067,Miami,212,United States of America
7068,Atlanta,212,United States of America
7069,Chicago,212,United States of America
7070,Los Angeles,212,United States of America
7071,"Washington, D.C.",212,United States of America
7072,New York,212,United States of America
7073,Christiansted,213,United States Virgin Islands
7074,Colonia del Sacramento,214,Uruguay
7075,Trinidad,214,Uruguay
7076,Fray Bentos,214,Uruguay
7077,Canelones,214,Uruguay
7078,Florida,214,Uruguay
7079,Artigas,214,Uruguay
7080,Baltasar Brum,214,Uruguay
7081,Tranqueras,214,Uruguay
7082,Tacuarembo,214,Uruguay
7083,Paso de los Toros,214,Uruguay
7084,Vergara,214,Uruguay
7085,Treinta y Tres,214,Uruguay
7086,Santa Lucia,214,Uruguay
7087,Jose Batlle y Ordonez,214,Uruguay
7088,Minas,214,Uruguay
7089,Maldonado,214,Uruguay
7090,Punta del Este,214,Uruguay
7091,Aigua,214,Uruguay
7092,La Paloma,214,Uruguay
7093,Carmelo,214,Uruguay
7094,Bella Union,214,Uruguay
7095,Mercedes,214,Uruguay
7096,Melo,214,Uruguay
7097,Rivera,214,Uruguay
7098,Lascano,214,Uruguay
7099,Castillos,214,Uruguay
7100,San Jose de Mayo,214,Uruguay
7101,Rocha,214,Uruguay
7102,Paysandu,214,Uruguay
7103,Salto,214,Uruguay
7104,Durazno,214,Uruguay
7105,Montevideo,214,Uruguay
7106,Khujayli,215,Uzbekistan
7107,Urgut,215,Uzbekistan
7108,Kattaqorgon,215,Uzbekistan
7109,Denow,215,Uzbekistan
7110,Guliston,215,Uzbekistan
7111,Iskandar,215,Uzbekistan
7112,Chirchiq,215,Uzbekistan
7113,Kogon,215,Uzbekistan
7114,Khiwa,215,Uzbekistan
7115,Chimboy,215,Uzbekistan
7116,Qunghirot,215,Uzbekistan
7117,Zarafshon,215,Uzbekistan
7118,Navoi,215,Uzbekistan
7119,Shahrisabz,215,Uzbekistan
7120,Qarshi,215,Uzbekistan
7121,Qoqon,215,Uzbekistan
7122,Jizzax,215,Uzbekistan
7123,Angren,215,Uzbekistan
7124,Olmaliq,215,Uzbekistan
7125,Muynoq,215,Uzbekistan
7126,Termiz,215,Uzbekistan
7127,Fargona,215,Uzbekistan
7128,Namangan,215,Uzbekistan
7129,Urgentch,215,Uzbekistan
7130,Bukhara,215,Uzbekistan
7131,Nukus,215,Uzbekistan
7132,Andijon,215,Uzbekistan
7133,Samarqand,215,Uzbekistan
7134,Tashkent,215,Uzbekistan
7135,Luganville,216,Vanuatu
7136,Port Vila,216,Vanuatu
7137,Vatican City,217,Vatican (Holy Sea)
7138,San Carlos,218,Venezuela
7139,San Felipe,218,Venezuela
7140,San Juan De Los Morros,218,Venezuela
7141,La Asuncion,218,Venezuela
7142,Guasdualito,218,Venezuela
7143,Barinas,218,Venezuela
7144,Valera,218,Venezuela
7145,Cabimas,218,Venezuela
7146,Carora,218,Venezuela
7147,Guanare,218,Venezuela
7148,Puerto la Cruz,218,Venezuela
7149,Anaco,218,Venezuela
7150,Los Teques,218,Venezuela
7151,Valle de la Pascua,218,Venezuela
7152,Ocumare del Tuy,218,Venezuela
7153,Carupano,218,Venezuela
7154,Trujillo,218,Venezuela
7155,Santa Rita,218,Venezuela
7156,Machiques,218,Venezuela
7157,San Carlos del Zulia,218,Venezuela
7158,Puerto Cabello,218,Venezuela
7159,Acarigua,218,Venezuela
7160,Upata,218,Venezuela
7161,El Manteco,218,Venezuela
7162,Chaguaramas,218,Venezuela
7163,Barcelona,218,Venezuela
7164,El Tigre,218,Venezuela
7165,Maiquetia,218,Venezuela
7166,Calabozo,218,Venezuela
7167,Zaraza,218,Venezuela
7168,Altagracia de Orituco,218,Venezuela
7169,Tucupita,218,Venezuela
7170,Porlamar,218,Venezuela
7171,San Fernando de Apure,218,Venezuela
7172,Barquisimeto,218,Venezuela
7173,Maturin,218,Venezuela
7174,Cumana,218,Venezuela
7175,Coro,218,Venezuela
7176,Punto Fijo,218,Venezuela
7177,La Esmeralda,218,Venezuela
7178,Ciudad Bolivar,218,Venezuela
7179,El Dorado,218,Venezuela
7180,Maracay,218,Venezuela
7181,Merida,218,Venezuela
7182,Puerto Ayacucho,218,Venezuela
7183,San Cristobal,218,Venezuela
7184,Valencia,218,Venezuela
7185,Ciudad Guayana,218,Venezuela
7186,Maracaibo,218,Venezuela
7187,Caracas,218,Venezuela
7188,Tay Ninh,219,Vietnam
7189,Luan Chau,219,Vietnam
7190,Bac Kan,219,Vietnam
7191,Lang Son,219,Vietnam
7192,Son La,219,Vietnam
7193,Tuyen Quang,219,Vietnam
7194,Yen Bai,219,Vietnam
7195,Hai Duong,219,Vietnam
7196,Thai Binh,219,Vietnam
7197,Tuy Hoa,219,Vietnam
7198,Thu Dau Mot,219,Vietnam
7199,Dong Ha,219,Vietnam
7200,Cao Lanh,219,Vietnam
7201,Truc Giang,219,Vietnam
7202,Tra Vinh,219,Vietnam
7203,Vinh Long,219,Vietnam
7204,Cao Bang,219,Vietnam
7205,Hong Gai,219,Vietnam
7206,Cam Pha,219,Vietnam
7207,Lao Chi,219,Vietnam
7208,Hoa Binh,219,Vietnam
7209,Son Tay,219,Vietnam
7210,Ninh Binh,219,Vietnam
7211,Viet Tri,219,Vietnam
7212,Bac Giang,219,Vietnam
